rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,order_date,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance
SURRES12DEL02 ,22.0,4.9,21.183434,72.814492,21.263434,72.894492,2022-03-14,sunny,jam,2,meal,motorcycle,1.0,no,metropolitian,23,SUR,14,3,monday,0,15.0,19.0,evening,12.161131350318817
INDORES09DEL01 ,36.0,4.5,22.725835,75.887648,22.795835,75.957648,2022-03-02,fog,low,1,buffet,motorcycle,0.0,no,metropolitian,37,INDO,2,3,wednesday,0,10.0,22.0,night,10.587815903448679
RANCHIRES02DEL03 ,26.0,4.5,,,,,2022-03-26,stormy,medium,2,meal,electric_scooter,1.0,no,metropolitian,22,RANCHI,26,3,saturday,1,10.0,17.0,evening,
JAPRES02DEL02 ,39.0,4.8,26.914142,75.805704,26.934142,75.825704,2022-03-21,windy,high,2,snack,scooter,0.0,no,metropolitian,25,JAP,21,3,monday,0,15.0,11.0,morning,2.9794951426843785
GOARES09DEL03 ,20.0,4.7,15.303897,73.914336,15.393897,74.004336,2022-02-14,sandstorms,low,2,meal,scooter,0.0,no,metropolitian,17,GOA,14,2,monday,0,15.0,23.0,night,13.90269207363203
AURGRES19DEL02 ,33.0,4.9,19.866969,75.318894,19.996969,75.448894,2022-02-12,sunny,jam,2,snack,electric_scooter,0.0,no,metropolitian,30,AURG,12,2,saturday,1,15.0,19.0,evening,19.840099821486536
VADRES11DEL01 ,38.0,4.7,22.308096,73.167753,22.418096,73.277753,2022-03-20,cloudy,jam,1,drinks,motorcycle,1.0,no,metropolitian,43,VAD,20,3,sunday,1,10.0,21.0,night,16.660097204546265
KNPRES04DEL03 ,21.0,5.0,26.471529,80.313458,26.611529,80.453458,2022-02-14,stormy,low,1,snack,scooter,1.0,no,metropolitian,14,KNP,14,2,monday,0,15.0,23.0,night,20.887611087467715
BANGRES05DEL02 ,37.0,4.9,12.970324,77.645748,13.100324,77.775748,2022-03-25,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,39,BANG,25,3,friday,0,5.0,18.0,evening,20.18125982649362
BANGRES01DEL02 ,21.0,4.5,12.933284,77.615428,13.063284,77.745428,2022-03-18,cloudy,medium,1,buffet,motorcycle,1.0,no,metropolitian,26,BANG,18,3,friday,0,10.0,17.0,evening,20.182728669258125
MUMRES01DEL02 ,34.0,4.6,19.12663,72.829976,19.17663,72.879976,2022-03-03,sunny,medium,1,snack,scooter,,no,metropolitian,23,MUM,3,3,thursday,0,15.0,18.0,evening,7.6481792534738355
BANGRES06DEL01 ,21.0,4.6,12.979096,77.640625,12.989096,77.650625,2022-03-28,fog,high,0,meal,motorcycle,1.0,no,metropolitian,23,BANG,28,3,monday,0,10.0,11.0,morning,1.552560983126433
RANCHIRES07DEL03 ,25.0,5.0,23.359407,85.325055,23.389407,85.355055,2022-04-03,windy,jam,2,snack,scooter,,no,metropolitian,12,RANCHI,3,4,sunday,1,5.0,19.0,evening,4.528158738548494
INDORES05DEL01 ,23.0,4.5,22.727021,75.884167,22.737021,75.894167,2022-03-24,fog,high,0,buffet,motorcycle,0.0,no,metropolitian,22,INDO,24,3,thursday,0,5.0,11.0,morning,1.5126917819914392
VADRES09DEL01 ,26.0,4.6,,,,,2022-03-01,sandstorms,low,1,snack,motorcycle,0.0,no,metropolitian,14,VAD,1,3,tuesday,0,5.0,9.0,morning,
JAPRES03DEL01 ,32.0,4.8,26.913483,75.803139,27.023483,75.913139,2022-03-29,windy,medium,0,meal,motorcycle,1.0,no,metropolitian,33,JAP,29,3,tuesday,0,10.0,18.0,evening,16.384366809227615
COIMBRES13DEL03 ,38.0,4.9,11.003669,76.976494,11.033669,77.006494,2022-03-09,cloudy,low,1,drinks,scooter,0.0,no,metropolitian,15,COIMB,9,3,wednesday,0,5.0,23.0,night,4.67431885403065
CHENRES05DEL02 ,21.0,4.8,13.058616,80.264151,13.108616,80.314151,2022-03-17,sunny,low,1,drinks,motorcycle,0.0,no,urban,15,CHEN,17,3,thursday,0,15.0,23.0,night,7.761284984440735
MUMRES06DEL03 ,31.0,4.4,19.055831,72.833984,19.145831,72.923984,2022-03-29,fog,medium,1,drinks,motorcycle,2.0,no,metropolitian,36,MUM,29,3,tuesday,0,15.0,17.0,evening,13.768718508386595
MYSRES19DEL03 ,20.0,4.6,12.334022,76.618203,12.364022,76.648203,2022-03-24,sunny,medium,2,meal,electric_scooter,0.0,no,metropolitian,15,MYS,24,3,thursday,0,10.0,18.0,evening,4.663344843093785
JAPRES06DEL01 ,25.0,4.9,26.911927,75.797282,26.981927,75.867282,2022-03-18,sandstorms,medium,0,meal,motorcycle,0.0,no,metropolitian,25,JAP,18,3,friday,0,15.0,18.0,evening,10.42729940099495
SURRES15DEL03 ,20.0,4.5,21.160522,72.771477,21.190522,72.801477,2022-03-30,fog,medium,2,meal,motorcycle,0.0,no,urban,14,SUR,30,3,wednesday,0,15.0,18.0,evening,4.561112369847916
MYSRES09DEL03 ,26.0,4.6,12.323194,76.630583,12.413194,76.720583,2022-03-29,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,22,MYS,29,3,tuesday,0,10.0,23.0,night,13.989532967705536
JAPRES19DEL02 ,21.0,4.7,26.913726,75.75282,26.993726,75.83282,2022-04-04,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,44,JAP,4,4,monday,0,10.0,21.0,night,11.9165950600701
CHENRES05DEL03 ,38.0,4.8,13.058616,80.264151,13.148616,80.354151,2022-03-25,stormy,low,1,drinks,scooter,0.0,no,metropolitian,17,CHEN,25,3,friday,0,5.0,22.0,night,13.969760212954796
BANGRES05DEL01 ,35.0,5.0,12.970324,77.645748,13.040324,77.715748,2022-03-27,windy,medium,2,snack,scooter,1.0,no,metropolitian,25,BANG,27,3,sunday,1,5.0,18.0,evening,10.867473945951692
HYDRES18DEL01 ,28.0,4.8,17.450851,78.379347,17.520851,78.449347,2022-03-12,sandstorms,jam,2,buffet,electric_scooter,1.0,no,metropolitian,24,HYD,12,3,saturday,1,5.0,19.0,evening,10.756415548797705
INDORES01DEL02 ,29.0,4.9,22.695207,75.866059,22.775207,75.946059,2022-03-02,sandstorms,jam,2,snack,motorcycle,1.0,no,metropolitian,17,INDO,2,3,wednesday,0,15.0,19.0,evening,12.101403911098705
CHENRES02DEL01 ,24.0,4.7,13.086438,80.220672,13.156439,80.290672,2022-03-12,stormy,jam,2,buffet,scooter,1.0,no,metropolitian,25,CHEN,12,3,saturday,1,5.0,20.0,night,10.865065738215941
HYDRES05DEL03 ,22.0,4.9,17.433809,78.386744,17.463809,78.416744,2022-03-26,stormy,medium,1,buffet,scooter,1.0,no,metropolitian,25,HYD,26,3,saturday,1,15.0,18.0,evening,4.610339345524684
JAPRES08DEL03 ,35.0,3.9,26.910262,75.783013,27.050262,75.923013,2022-03-25,sandstorms,jam,1,snack,motorcycle,1.0,no,urban,31,JAP,25,3,friday,0,10.0,21.0,night,20.851862908260976
MUMRES17DEL01 ,24.0,4.9,19.121999,72.908493,19.131999,72.918493,2022-03-13,windy,high,2,buffet,scooter,1.0,no,urban,21,MUM,13,3,sunday,1,10.0,11.0,morning,1.529743511582863
MUMRES12DEL01 ,21.0,4.6,19.207222,72.972281,19.317222,73.082281,2022-03-18,cloudy,low,0,meal,motorcycle,0.0,no,metropolitian,22,MUM,18,3,friday,0,15.0,22.0,night,16.82066030021692
AURGRES20DEL03 ,33.0,4.7,,,,,2022-02-17,windy,medium,2,drinks,electric_scooter,1.0,no,metropolitian,30,AURG,17,2,thursday,0,15.0,18.0,evening,
COIMBRES010DEL03 ,24.0,4.6,11.003008,76.97544,11.063009,77.03544,2022-03-03,sandstorms,jam,1,meal,motorcycle,1.0,no,urban,10,COIMB,3,3,thursday,0,15.0,19.0,evening,9.348493190107364
COIMBRES14DEL03 ,38.0,4.6,11.003681,76.975525,11.063681,77.035525,2022-03-15,fog,low,1,drinks,scooter,0.0,no,urban,15,COIMB,15,3,tuesday,0,5.0,23.0,night,9.348403335334273
MYSRES08DEL01 ,23.0,4.7,12.297954,76.665169,12.367954,76.735169,2022-03-16,fog,jam,0,buffet,motorcycle,2.0,no,metropolitian,38,MYS,16,3,wednesday,0,15.0,19.0,evening,10.881463659821872
BANGRES12DEL02 ,34.0,4.9,12.939496,77.625999,13.019496,77.705999,2022-04-04,sandstorms,low,2,meal,scooter,1.0,no,metropolitian,23,BANG,4,4,monday,0,10.0,22.0,night,12.42059924680664
JAPRES20DEL03 ,20.0,4.8,26.956431,75.776649,26.986431,75.806649,2022-03-03,sandstorms,jam,1,meal,motorcycle,0.0,no,urban,18,JAP,3,3,thursday,0,15.0,20.0,night,4.4684124412647535
HYDRES17DEL01 ,25.0,4.9,17.451976,78.385883,17.491976,78.425883,2022-03-07,fog,high,0,buffet,motorcycle,1.0,no,metropolitian,23,HYD,7,3,monday,0,10.0,12.0,afternoon,6.146746629962817
JAPRES05DEL03 ,23.0,4.8,26.905287,75.794592,26.965287,75.854592,2022-03-24,cloudy,low,2,meal,motorcycle,0.0,no,urban,10,JAP,24,3,thursday,0,10.0,23.0,night,8.938093974530164
BANGRES08DEL02 ,33.0,4.6,12.906229,77.596791,12.986229,77.676791,2022-03-20,fog,medium,0,meal,motorcycle,0.0,no,metropolitian,49,BANG,20,3,sunday,1,15.0,18.0,evening,12.421407858787804
GOARES09DEL01 ,32.0,4.6,15.303897,73.914336,15.343897,73.954336,2022-02-15,windy,high,1,drinks,motorcycle,1.0,no,metropolitian,27,GOA,15,2,tuesday,0,5.0,12.0,afternoon,6.179330887543313
INDORES20DEL02 ,37.0,4.8,22.732225,75.874765,22.782225,75.924765,2022-03-07,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,25,INDO,7,3,monday,0,5.0,23.0,night,7.5628176900723
MUMRES16DEL02 ,34.0,4.8,19.120083,72.907385,19.200083,72.987385,2022-04-04,windy,medium,1,meal,scooter,0.0,no,metropolitian,22,MUM,4,4,monday,0,10.0,18.0,evening,12.236790662986138
SURRES01DEL01 ,36.0,4.0,21.186438,72.794115,21.256438,72.864115,2022-03-06,windy,medium,0,drinks,motorcycle,2.0,no,,49,SUR,6,3,sunday,1,5.0,18.0,evening,10.641057010178418
CHENRES03DEL02 ,29.0,4.8,13.091809,80.219104,13.111809,80.239104,2022-04-01,stormy,high,1,buffet,motorcycle,1.0,no,metropolitian,11,CHEN,1,4,friday,0,10.0,11.0,morning,3.104402431477901
CHENRES09DEL02 ,27.0,4.7,13.044694,80.26147,13.064694,80.28147,2022-03-13,windy,low,1,meal,scooter,1.0,no,metropolitian,19,CHEN,13,3,sunday,1,10.0,8.0,morning,3.1046911695399038
JAPRES01DEL01 ,27.0,4.5,26.90519,75.810753,26.94519,75.850753,2022-03-26,sunny,medium,1,snack,scooter,0.0,no,metropolitian,16,JAP,26,3,saturday,1,15.0,15.0,afternoon,5.958965689667193
BANGRES16DEL02 ,27.0,4.1,13.029198,77.570997,13.049198,77.590997,2022-03-30,windy,low,0,drinks,motorcycle,1.0,no,metropolitian,18,BANG,30,3,wednesday,0,10.0,8.0,morning,3.1047859175295125
HYDRES09DEL03 ,26.0,4.7,17.431668,78.408321,17.521668,78.498321,2022-03-25,fog,low,2,drinks,scooter,1.0,no,metropolitian,29,HYD,25,3,friday,0,10.0,22.0,night,13.83000931143171
CHENRES20DEL02 ,25.0,4.6,12.975996,80.221898,12.995996,80.241898,2022-03-07,sunny,high,1,buffet,motorcycle,0.0,no,urban,19,CHEN,7,3,monday,0,10.0,11.0,morning,3.1051103947027285
BHPRES18DEL02 ,20.0,4.7,23.234631,77.401663,23.364631,77.531663,2022-02-12,cloudy,low,2,snack,electric_scooter,1.0,no,metropolitian,27,BHP,12,2,saturday,1,10.0,22.0,night,19.627072559592865
SURRES11DEL02 ,29.0,4.9,21.157735,72.768778,21.207735,72.818778,2022-03-30,cloudy,jam,0,drinks,motorcycle,1.0,no,metropolitian,23,SUR,30,3,wednesday,0,15.0,21.0,night,7.601681384871197
MUMRES04DEL01 ,30.0,4.8,19.254567,72.848923,19.294567,72.888923,2022-03-17,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,33,MUM,17,3,thursday,0,5.0,16.0,afternoon,6.116387229265562
KNPRES15DEL03 ,34.0,4.7,26.482419,80.320939,26.542419,80.380939,2022-02-15,fog,jam,1,buffet,scooter,1.0,no,urban,27,KNP,15,2,tuesday,0,10.0,20.0,night,8.95284434108491
SURRES04DEL02 ,31.0,4.7,21.173493,72.801953,21.223493,72.851953,2022-03-24,sandstorms,jam,1,drinks,motorcycle,1.0,no,metropolitian,25,SUR,24,3,thursday,0,5.0,20.0,night,7.601304456856061
PUNERES12DEL02 ,30.0,4.4,18.520016,73.830547,18.570016,73.880547,2022-03-21,stormy,low,0,meal,motorcycle,1.0,no,metropolitian,30,PUNE,21,3,monday,0,15.0,22.0,night,7.661250453808297
ALHRES07DEL01 ,22.0,4.1,25.449659,81.839744,25.459659,81.849744,2022-02-11,windy,low,0,meal,motorcycle,0.0,no,metropolitian,16,ALH,11,2,friday,0,5.0,9.0,morning,1.4981529749942657
VADRES11DEL02 ,21.0,4.5,22.308096,73.167753,22.328096,73.187753,2022-03-21,cloudy,low,0,buffet,motorcycle,1.0,no,metropolitian,15,VAD,21,3,monday,0,10.0,10.0,morning,3.0295597395005274
RANCHIRES01DEL02 ,24.0,4.7,23.416792,85.316842,23.496792,85.396842,2022-03-31,stormy,medium,1,drinks,motorcycle,1.0,no,metropolitian,20,RANCHI,31,3,thursday,0,15.0,17.0,evening,12.071652559029582
MUMRES04DEL01 ,33.0,4.7,19.254567,72.848923,19.264567,72.858923,2022-03-28,sunny,high,0,snack,motorcycle,1.0,no,urban,20,MUM,28,3,monday,0,5.0,11.0,morning,1.529162766029632
SURRES02DEL03 ,25.0,4.1,21.186608,72.794136,21.276608,72.884136,2022-04-06,fog,jam,2,meal,motorcycle,1.0,no,metropolitian,32,SUR,6,4,wednesday,0,5.0,20.0,night,13.68092007746041
SURRES17DEL02 ,33.0,4.1,21.149569,72.772697,21.199569,72.822697,2022-03-13,cloudy,jam,0,drinks,motorcycle,1.0,no,metropolitian,34,SUR,13,3,sunday,1,5.0,21.0,night,7.601876617115989
PUNERES02DEL03 ,24.0,4.7,18.55144,73.804855,18.58144,73.834855,2022-03-19,cloudy,jam,0,drinks,motorcycle,1.0,no,metropolitian,24,PUNE,19,3,saturday,1,10.0,21.0,night,4.596477246826326
VADRES07DEL03 ,30.0,4.8,,,,,2022-04-05,sunny,jam,2,buffet,electric_scooter,1.0,no,metropolitian,20,VAD,5,4,tuesday,0,5.0,21.0,night,
INDORES03DEL03 ,39.0,4.6,22.751857,75.866699,22.781857,75.896699,2022-04-05,stormy,jam,2,snack,scooter,1.0,no,metropolitian,32,INDO,5,4,tuesday,0,10.0,19.0,evening,4.53754359959467
CHENRES20DEL02 ,39.0,4.5,12.975996,80.221898,12.995996,80.241898,2022-03-11,cloudy,low,2,meal,electric_scooter,1.0,no,metropolitian,17,CHEN,11,3,friday,0,10.0,8.0,morning,3.1051103947027285
DEHRES05DEL03 ,29.0,4.9,30.346994,78.062543,30.486994,78.202543,2022-02-12,sandstorms,jam,2,snack,motorcycle,0.0,no,urban,17,DEH,12,2,saturday,1,10.0,20.0,night,20.556310063109457
BANGRES17DEL01 ,29.0,4.8,12.972532,77.608179,13.082532,77.718179,2022-03-10,windy,jam,2,drinks,motorcycle,0.0,no,metropolitian,19,BANG,10,3,thursday,0,10.0,21.0,night,17.076712975302453
VADRES04DEL01 ,28.0,4.8,,,,,2022-03-15,sunny,high,2,buffet,scooter,1.0,no,metropolitian,15,VAD,15,3,tuesday,0,5.0,12.0,afternoon,
COIMBRES17DEL02 ,31.0,4.5,11.026117,76.944652,11.106117,77.024652,2022-03-16,sandstorms,medium,1,meal,motorcycle,1.0,no,metropolitian,21,COIMB,16,3,wednesday,0,5.0,18.0,evening,12.463861442061555
RANCHIRES010DEL02 ,32.0,4.8,23.354422,85.3329,23.404422,85.3829,2022-03-24,stormy,jam,2,drinks,electric_scooter,1.0,no,urban,27,RANCHI,24,3,thursday,0,5.0,21.0,night,7.546800541055753
MUMRES11DEL01 ,35.0,4.1,18.994237,72.825553,19.064237,72.895553,2022-03-31,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,42,MUM,31,3,thursday,0,15.0,22.0,night,10.711185800959656
JAPRES16DEL03 ,33.0,4.5,26.849596,75.800512,26.879596,75.830512,2022-03-03,windy,medium,2,meal,electric_scooter,1.0,no,metropolitian,28,JAP,3,3,thursday,0,5.0,18.0,evening,4.470286489434607
BANGRES11DEL02 ,30.0,4.5,12.934365,77.616155,13.014365,77.696155,2022-03-12,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,21,BANG,12,3,saturday,1,15.0,23.0,night,12.42072409404905
MUMRES20DEL01 ,25.0,4.7,19.103249,72.846749,19.173249,72.916749,2022-03-10,stormy,jam,0,buffet,motorcycle,1.0,no,metropolitian,34,MUM,10,3,thursday,0,15.0,19.0,evening,10.707860128480874
JAPRES15DEL02 ,39.0,4.8,26.891191,75.802083,26.941191,75.852083,2022-03-11,windy,jam,2,snack,motorcycle,0.0,no,metropolitian,28,JAP,11,3,friday,0,10.0,21.0,night,7.4489701519330795
KOCRES08DEL01 ,37.0,4.2,9.985497,76.276999,10.055497,76.346999,2022-02-14,windy,medium,2,meal,electric_scooter,1.0,no,metropolitian,38,KOC,14,2,monday,0,15.0,17.0,evening,10.924100022195042
MUMRES08DEL01 ,25.0,4.9,19.065838,72.832658,19.105838,72.872658,2022-03-24,stormy,medium,1,snack,motorcycle,1.0,no,urban,27,MUM,24,3,thursday,0,5.0,16.0,afternoon,6.119692285951988
PUNERES13DEL01 ,29.0,4.4,18.56245,73.916619,18.57245,73.926619,2022-03-28,sandstorms,low,0,drinks,motorcycle,1.0,no,metropolitian,24,PUNE,28,3,monday,0,10.0,10.0,morning,1.5321547990764786
MUMRES01DEL02 ,23.0,4.9,19.12663,72.829976,19.14663,72.849976,2022-03-07,cloudy,high,2,buffet,scooter,1.0,no,metropolitian,27,MUM,7,3,monday,0,15.0,11.0,morning,3.0594028768209838
MYSRES08DEL03 ,25.0,4.7,12.297954,76.665169,12.327954,76.695169,2022-03-30,cloudy,jam,0,buffet,motorcycle,1.0,no,metropolitian,25,MYS,30,3,wednesday,0,15.0,19.0,evening,4.663658229921789
BANGRES02DEL02 ,31.0,4.6,12.970221,77.645396,13.020221,77.695396,2022-03-15,sandstorms,low,2,snack,scooter,0.0,no,metropolitian,20,BANG,15,3,tuesday,0,15.0,23.0,night,7.762635434587253
MYSRES010DEL03 ,22.0,4.8,12.321214,76.621094,12.351214,76.651094,2022-03-03,cloudy,jam,0,snack,motorcycle,1.0,no,metropolitian,27,MYS,3,3,thursday,0,15.0,21.0,night,4.66345622976206
CHENRES04DEL01 ,26.0,4.8,13.02978,80.208812,13.06978,80.248812,2022-03-03,windy,medium,1,buffet,motorcycle,1.0,no,urban,20,CHEN,3,3,thursday,0,5.0,16.0,afternoon,6.209442398392529
SURRES15DEL01 ,,,21.160522,72.771477,21.200522,72.811477,2022-03-19,stormy,medium,0,drinks,motorcycle,1.0,no,metropolitian,30,SUR,19,3,saturday,1,5.0,16.0,afternoon,6.081387490813416
GOARES02DEL01 ,34.0,4.3,15.585658,73.743606,15.655658,73.813606,2022-02-18,stormy,medium,1,buffet,scooter,2.0,no,metropolitian,39,GOA,18,2,friday,0,10.0,18.0,evening,10.806365520889612
HYDRES11DEL01 ,24.0,4.9,17.430448,78.418213,17.470448,78.458213,2022-03-19,sunny,high,2,drinks,scooter,1.0,no,metropolitian,15,HYD,19,3,saturday,1,10.0,13.0,afternoon,6.147092755626801
BANGRES18DEL01 ,36.0,4.6,12.913041,77.683237,12.953041,77.723237,2022-03-11,sandstorms,high,1,drinks,scooter,1.0,no,metropolitian,33,BANG,11,3,friday,0,15.0,12.0,afternoon,6.21086415606354
MUMRES18DEL01 ,28.0,4.7,19.1093,72.825451,19.1793,72.895451,2022-03-29,sandstorms,jam,2,buffet,motorcycle,0.0,no,urban,24,MUM,29,3,tuesday,0,10.0,19.0,evening,10.707675026486205
HYDRES17DEL01 ,35.0,4.5,17.451976,78.385883,17.491976,78.425883,2022-03-21,fog,high,0,buffet,motorcycle,0.0,no,metropolitian,28,HYD,21,3,monday,0,15.0,14.0,afternoon,6.146746629962817
KOLRES010DEL01 ,37.0,4.9,22.538999,88.322337,22.578999,88.362337,2022-02-13,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,29,KOL,13,2,sunday,1,5.0,16.0,afternoon,6.05427440822372
MYSRES12DEL03 ,26.0,4.8,12.284747,76.625861,12.374747,76.715861,2022-03-18,stormy,low,1,meal,scooter,1.0,no,urban,15,MYS,18,3,friday,0,5.0,22.0,night,13.990536544120216
BANGRES18DEL02 ,37.0,4.0,12.913041,77.683237,12.963041,77.733237,2022-03-09,stormy,jam,0,snack,motorcycle,1.0,no,metropolitian,47,BANG,9,3,wednesday,0,15.0,20.0,night,7.7635043374686274
MYSRES08DEL01 ,,,12.297954,76.665169,12.307954,76.675169,2022-03-13,fog,low,2,buffet,scooter,1.0,no,metropolitian,18,MYS,13,3,sunday,1,,,after_midnight,1.5545816630911855
BANGRES15DEL02 ,30.0,4.7,12.975377,77.696664,12.995377,77.716664,2022-04-01,stormy,low,1,meal,scooter,,no,urban,20,BANG,1,4,friday,0,15.0,10.0,morning,3.1051141624973875
HYDRES09DEL02 ,35.0,4.6,17.431668,78.408321,17.481668,78.458321,2022-03-03,fog,low,0,buffet,motorcycle,1.0,no,metropolitian,24,HYD,3,3,thursday,0,15.0,22.0,night,7.683740930982763
SURRES02DEL02 ,39.0,4.4,21.186608,72.794136,21.266608,72.874136,2022-03-16,sunny,jam,0,drinks,motorcycle,0.0,no,urban,39,SUR,16,3,wednesday,0,10.0,21.0,night,12.161009703058534
RANCHIRES06DEL02 ,30.0,4.6,23.357804,85.325146,23.437804,85.405146,2022-03-16,fog,jam,0,buffet,motorcycle,2.0,no,semi-urban,52,RANCHI,16,3,wednesday,0,5.0,20.0,night,12.074114327172765
MUMRES16DEL03 ,37.0,4.5,19.120083,72.907385,19.210083,72.997385,2022-03-27,stormy,low,2,buffet,motorcycle,1.0,no,urban,24,MUM,27,3,sunday,1,5.0,23.0,night,13.766192440641818
BANGRES13DEL02 ,25.0,4.5,12.935662,77.61413,12.985662,77.66413,2022-04-01,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,29,BANG,1,4,friday,0,10.0,19.0,evening,7.763161028493024
BANGRES010DEL01 ,39.0,4.2,12.933298,77.614293,12.973298,77.654293,2022-03-03,stormy,high,0,meal,motorcycle,2.0,no,metropolitian,39,BANG,3,3,thursday,0,10.0,13.0,afternoon,6.210618323092562
AURGRES12DEL01 ,34.0,4.8,19.879631,75.323403,19.919631,75.363403,2022-02-11,windy,medium,1,snack,motorcycle,1.0,no,metropolitian,34,AURG,11,2,friday,0,5.0,16.0,afternoon,6.1052326871543485
COIMBRES04DEL01 ,38.0,4.1,11.024839,77.007003,11.034839,77.017003,2022-03-21,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,31,COIMB,21,3,monday,0,10.0,10.0,morning,1.5580772559330351
PUNERES14DEL02 ,39.0,5.0,18.516216,73.842527,18.596216,73.922527,2022-03-04,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,40,PUNE,4,3,friday,0,5.0,17.0,evening,12.257619701209578
COIMBRES17DEL01 ,27.0,4.9,11.026117,76.944652,11.096117,77.014652,2022-03-04,cloudy,jam,0,meal,motorcycle,1.0,no,metropolitian,48,COIMB,4,3,friday,0,5.0,19.0,evening,10.905970180191666
BANGRES02DEL01 ,28.0,4.2,12.970221,77.645396,12.980221,77.655396,2022-03-24,stormy,low,0,buffet,motorcycle,1.0,no,metropolitian,28,BANG,24,3,thursday,0,10.0,9.0,morning,1.5525879817947141
BANGRES08DEL02 ,37.0,4.7,12.906229,77.596791,12.926229,77.616791,2022-04-03,cloudy,low,1,buffet,motorcycle,0.0,no,metropolitian,18,BANG,3,4,sunday,1,15.0,9.0,morning,3.1055339788849823
RANCHIRES14DEL01 ,31.0,4.8,,,,,2022-03-17,cloudy,low,0,drinks,motorcycle,0.0,no,metropolitian,28,RANCHI,17,3,thursday,0,10.0,10.0,morning,
PUNERES12DEL02 ,28.0,4.5,18.520016,73.830547,18.540016,73.850547,2022-03-03,fog,high,1,drinks,motorcycle,1.0,no,metropolitian,24,PUNE,3,3,thursday,0,5.0,11.0,morning,3.064627592336888
MUMRES010DEL01 ,22.0,4.7,19.003517,72.82765,19.013517,72.83765,2022-03-01,windy,high,1,snack,scooter,1.0,no,metropolitian,27,MUM,1,3,tuesday,0,5.0,11.0,morning,1.5302594894332384
MYSRES12DEL02 ,32.0,4.2,12.284747,76.625861,12.334747,76.675861,2022-03-09,stormy,jam,2,snack,electric_scooter,1.0,no,metropolitian,33,MYS,9,3,wednesday,0,5.0,21.0,night,7.772809995408273
RANCHIRES03DEL01 ,21.0,5.0,,,,,2022-03-12,sunny,jam,0,snack,motorcycle,1.0,no,urban,15,RANCHI,12,3,saturday,1,15.0,19.0,evening,
PUNERES18DEL01 ,23.0,5.0,18.593481,73.785901,18.633481,73.825901,2022-03-15,sunny,medium,1,drinks,motorcycle,1.0,,metropolitian,10,PUNE,15,3,tuesday,0,5.0,16.0,afternoon,6.127835452844326
JAPRES08DEL02 ,24.0,4.9,26.910262,75.783013,27.040262,75.913013,2022-03-23,sunny,low,0,snack,motorcycle,0.0,no,metropolitian,26,JAP,23,3,wednesday,0,10.0,22.0,night,19.362825446415226
BANGRES01DEL02 ,31.0,4.7,12.933284,77.615428,13.063284,77.745428,2022-03-10,cloudy,jam,1,meal,motorcycle,1.0,no,metropolitian,41,BANG,10,3,thursday,0,10.0,21.0,night,20.182728669258125
LUDHRES010DEL01 ,29.0,4.7,30.89286,75.822199,30.93286,75.862199,2022-02-11,fog,medium,2,drinks,electric_scooter,0.0,no,metropolitian,17,LUDH,11,2,friday,0,10.0,15.0,afternoon,5.860430445188982
RANCHIRES14DEL01 ,25.0,4.9,,,,,2022-03-31,cloudy,jam,0,drinks,motorcycle,2.0,no,metropolitian,38,RANCHI,31,3,thursday,0,15.0,19.0,evening,
DEHRES08DEL03 ,36.0,4.6,30.359722,78.067079,30.449722,78.157079,2022-02-12,sunny,jam,1,snack,motorcycle,0.0,no,metropolitian,30,DEH,12,2,saturday,1,5.0,19.0,evening,13.215481259999029
VADRES12DEL01 ,25.0,4.7,,,,,2022-03-07,cloudy,medium,0,drinks,motorcycle,1.0,no,metropolitian,21,VAD,7,3,monday,0,15.0,15.0,afternoon,
VADRES19DEL01 ,27.0,4.6,22.311844,73.165081,22.351844,73.205081,2022-03-01,sandstorms,medium,0,snack,motorcycle,0.0,no,metropolitian,14,VAD,1,3,tuesday,0,5.0,17.0,evening,6.05884411746293
CHENRES04DEL03 ,25.0,4.6,13.02978,80.208812,13.05978,80.238812,2022-03-05,stormy,medium,0,meal,motorcycle,1.0,,metropolitian,14,CHEN,5,3,saturday,1,5.0,17.0,evening,4.657127681974745
CHENRES010DEL01 ,32.0,4.1,13.066762,80.251865,13.106762,80.291865,2022-03-21,sandstorms,medium,2,snack,scooter,1.0,no,urban,32,CHEN,21,3,monday,0,10.0,15.0,afternoon,6.208989450210038
